nameOfCamp,amountReached,goalOfCamp,category,dateCreated,peopleDonated,numberOfDays,locationCity,locationState,socialMediaShares,NumberOfFbComments,NumberOfUpdates,storyText
Help us get the trucks painted PINK,"$3,280","$8,500",Charity," June 14, 2016",6,3,OLD BRIDGE,NJ,129000,,1,"
                            Raegina Martinez Hawkins
                                                            for Guardians Of The Ribbon-Pink Heals Tour Cnj Chapter
OLD BRIDGE, NJ                                
""Where it's Raised, It Stays""Pink Heals Central New Jersey Chapter is an organization of Firefighters and First Responders. We help women and their family who are fighting any cancer. We are PINK because breast cancer doesn't own the color pink, WOMEN DO!Our trucks are rolling memorials for those who have fought and won, those who have lost and for those who are fighting the fight against cancer. We encourage everyone to sign the truck, to leave a message to a loved one or to tell the world they beat cancer. The trucks are driven to the homes of women that wouldn't otherwise be able to see and sign the truck. They are used to help fundraise for women and her family who is fighting cancer. It could be a non covered medical bill, utilities, rent, mortgage, transportation or groceries. Everyone is treated on an individual basis, as every woman has different needs. We believe money raised in a community should stay in the community it was raised in. We are committed to providing assistance and celebrating women at a grass roots level. The yellow fire truck is ""Alice"". Alice was a pillar in the community who served 40 years with EMS. The red truck is ""Morgan"" who loved lady bugs and was taken from us way to young. Our fire trucks are extremely vital to our mission, help us get them PINK!! Please consider making a donation to help us get these two trucks painted, lettered, insured and on the road. When you see us out and about, please let us know you helped make it happen!!!!You can learn more about us and see pictures on our Facebook page  http://www.facebook.com/PinkHealsCNJRemember we are a 501c3 your donation is tax deductible!
                    
+ Read More
Read Latest Update
"
Help us to raise this church,$700,"$5,000",Charity," July 24, 2016",9,2,READING,PA,126000,,1,"
                            Yashira Laboy
                            
                            
                                                           
READING, PA                                
                        Hola nuestro nombre es Concilio Iglesia Pentecostal El Fin Se Acerca Inc. que radica en a 153 W. Buttonwood St. Reading, PA. 19601. Somos una iglesia que a penas comienza. Hemos estado trabajando duro para levantar esta obra. Hello, our name is Concilio Iglesia Pentecotal El Fin Se Acerca Inc.in 153 W. Buttonwood St Reading, PA . 19601. We are a churchthat hardly begins. We have been working hard to raise this work.Ayudar y proveer servicios a la comunidad es nuestra misin pero para comenzar, necesitamos su ayuda. Con una pequea aportacin, con la cantidad que usted pueda, nos ayudars a avanzar y poder logarlo. Gracias por su aportacin y que Dios sea multiplicando su generosa donacin.Help and provide services to the community is our mission but to start, we need your help. With a small contribution, with the amount you can, you will help us to move forward and to achieve it. Thank you for your contribution and that God is multiplying its generous donation.Dios le bendiga!!! God Bless you!!!Nuestro nmero de telfono es484-529-3606 o 484-794-1063Pastor Bernacet Laboy Jr.iglesiapentecostalefsa@gmai.comConcilio Iglesia Pentecostal El Fin Se Acerca Inc. Help spread the word!
                    
+ Read More
Read Latest Update
"
LIGHT UP OUR FIELDS,$430,"$75,000",Charity," February 23, 2016",16,7,WALKERTOWN,NC,254000,,3,"
                            Lightup Ourfields
                            
                                                            on behalf of Michelle Heavener
WALKERTOWN, NC                                
                        Walkertown High School is seeking donations for its baseball and softball program. We are a new school built in 2011 with its first graduating class in 2014. Upon completion of our new school the building funds ran short of installing lights on the baseball & softball fields. Our team players want to play under the lights, so please: LIGHT UP OUR FIELDS!The citizens of Walkertown are proud of its community and Walkertown High School. On behalf of our school family and the entire Walkertown Community, thank you for your consideration of this funding. We hope that you can help our growing community. So we are asking for your help!Would you consider making a Grand Slamdonationto ""LIGHT UP OUR FIELDS"" and support this local community high schools athletic program?wsfcs.k12.nc.us/Domain/6575Walkertown High School5240 Sullivantown Rd Walkertown, NC 27051
                    
+ Read More
Read Latest Update
"
Help us build a classroom,"$4,405","$30,000",Charity," August 21, 2015",33,13,VALLEY VILLAGE,CA,63000,,6,"
                            Eric Gage
                            
                            
                                                           
VALLEY VILLAGE, CA                                
                        In the heart of the Bwindi Impenetrable National Park in Uganda live the greatest and most threatened Primates on the planet.It is also home to a school for the orphans of Aids and the Congolese conflict.The school has grown from 30 students to over 200.Over the years we have supported the school withclothing, school supplies, computers and solar backpacks, and funds for medical needs and teachers salaries.The next step is to build brick and mortar classrooms Help Us build aclassroom and save the endangered Mountain Gorilla.Find out more @ http://pgwwc.com
+ Read More
Read Latest Update
"
Help Save Teenage Mom & Baby Refuge,"$1,369","$60,000",Charity," September 22, 2016",20,3,WINDSOR,PA,407000,2,2,"
                            Amelia Thomas
                            
                                                            on behalf of Laura Iannarelli Albright
WINDSOR, PA                                
                                                This is the story of a home; Haven Home for Girls. This is a special homea unique home. This home is a refuge for teen moms and their children who, for numerous reasons, cannot live with their own families  assuming they even have a family. Right now there are nine teenage girls, (four of whom are expecting), and six babies who are living and growing at Haven Home For Girls.The girls house is currently being leased. This is a tremendous expense that will be halved once we are able to purchase the property. Due to a variety of circumstances, Haven Home For Girls is now $15,000.00 in the rears on the property lease. We need to raise this money quickly. Additionally, it is imperative that we raise a down payment of $45,000.00 to purchase the home, allowing us to operate without a deficit. A deadline has been given by the property owners to pay the rent to date by the end of September, or to vacate by the end of October. Nine teenage mothers and their children would be without a home, without the opportunity to be in school, without emotional and relational support, and without the possibility of staying together mother with child. Haven Home for Girls is Christ-centered and family focused. In light of that, we are asked to love one anotherto care for women and childrento do for the least of these. Please open your hearts for the many young mothers and their children who have already suffered much in their livesthat they would have the opportunities and loving guidance to become the families they desire to be. The moms and babies at Haven Home For Girls need your help.To know more about Haven Home for Girls go to  www.havenhomeforgirls.org. 
+ Read More
Read Latest Update
"
WORK LEARN EARN & GIVE BACK ,"$3,720","$10,000",Charity," March 22, 2015",82,18,PINE BLUFF,AR,1100,1,81,"
                            Alexander Price
                            
                            
                                                           
PINE BLUFF, AR                                
Full Circle 360 President Alexander Price Says The Organization offers a unique approach in developing teens: WORK, EARN, LEARN, & GIVE BACK. 1. WORK2. EARNSENIOR YOUTH PROGRAM WORKERS EARN THE ARKANSAS MINIMUN WAGE AN HOUR, AND WORK 12-20 HOURS A WEEK, JUNIOR PROGRAM WORKER EARN $250 A MONTH IN OUR THREE MONTH SESSION.3. LEARNMEMBERS OF THE YOUTH EMPLOYMENT PROGRAM LEARN INTERVIEWING SKILLS, RESUME & APPLICATION PREPARATION, WORK ETHICS, WORK RELATED SOCIAL SKILLS,, FINANCIAL MANAGEMENT, INVENTORYING, CUSTOMER SERVICE SKILLS AND MUCH MORE. SEVERAL CLASSES ARE OFFERED A WEEK.4. GIVE BACKTEENS PARTICIPATE IN GIVEAWAYS. ON CHRISTMAS WE PROVIDED FREE CLOTHES TO ALL WHO WERE IN NEED A NUMBER OF FAMILIES CAME OUT AND TOOK ADVANTAGE FREE CLOTHES, SEVERAL MONTHS AGO AN APARTMENT COMPLEX BURNED DOWN YOUTH OF FULL CIRCLE PROVIDED FAMILIES WITH A WEEKS WORTH OF CLOTHES FOR EACH PERSON IN NEED.Full Circle 360 is a nonprofit group that is trying s to make a difference in Pine Bluff by giving jobs to teenagers between the ages of 14 to 17.Full Circle was founded by Price in the hope that his business could make a difference in Pine Bluff.I was looking around the community and I realized there are not many jobs available for the youth here in Pine Bluff, especially youths that have work permits at the age of 14, Price said. I wanted to give the youth of Pine Bluff the opportunity to earn money and to give them good work experience. This job can give them good work ethic and strengthen their resume.Store Operations Manger and Retail Associate Need Your Financial Help. Your Donation Of $100 Sponsors A Youth In Our Program I have always been interested in developing the lives of the youth around the community, Caldwell said. This store gives us the opportunity to teach youth how make their own money, to give them experience in the work force and to help them become productive citizens in the community.Full Circle follows the same business model as Goodwill, meaning that the store will depend on donations from the community. The store will then have the teenagers sell these donated items.Monetary Donations are down  Price said. We have several youth on waiting list and number of youth calling daily to find out how they can become a part of the program. Those looking to donate items can bring them to the store, which is located in the Jefferson Square Shopping Center, Daily Between The Hours of 10am-7pm. Financial Contribution can be made using this link, or made to payable to: Full Circle 360 and mailed to Full Circle 360, 2801 S Olive St Ste 29, Pine Bluff, AR 71603 We take clothes, shoes, hats, toys and more.Full Circle also has many different programs aimed at helping the elderly and adults. This includes life classes, activities and a year-round employment program for the youth.We have many different programs that are designed to help our community, Price said. This includes a program that teaches the elderly about scam awareness and financial coaching for adults- See more at:  http://pbcommercial.com/news/local/nonprofit-aims-give-young-people-work-experience#sthash.Ar9JO6qa.dpufPB Nonprofit Helps Community, Hires Teens https://www.facebook.com/sarah.price.12139/videos/782702093393/?fallback=1The organization Full Circle 360 is making up for what they see as a shortage of job opportunities for young people that could be pushing some down the wrong path.                                                                              SUCCESS STORY OF THE PROGRAMABOVE LADAYSIA 1ST JOB AND 1ST CHECK WITH FULL CIRCLE, BELOW LADAYSIA NEW JOB WITH DQ IN WHITE HALL WE NEED YOUR SUPPORT HOW CAN YOU HELP NO DONATION IS TO SMALL. HELP US REACH OUR GOAL, AND WE PROMISE YOU WE WILL CONTINUE TO POSITIVE PLACE FOR TEENS RIGHT. SPREAD THE WORD ENCOURAGE AND CHALLENGE YOUR FRIENDS AND FAMILY TO SUPPORT.FULL CIRCLE 360 SUMMER PLANOUR SUMMER GOAL1. PROVIDE 30 PLUS JOBS FOR TEENS AGE 14 & UP2. GIVE YOUTH A LEG UP AND BETTER ACCESS TO FUTURE JOBS3. GIVE MONEY DIRECTLY TO YOUTH4. KEEP YOUTH OUT OF TROUBLE5. PROVIDE A VARIETY OF : WORK LEARN EARN FUN AND GIVE BACK OPPORTUNITIES6. HELP TEACH YOUTH HOW TO BE PREPARED FOR REAL LIFE TROUBLESPROJECTED OUTCOME1. YOUTH LEARN THE IMPORTANCE OF GIVING BACK IN THEIR COMMUNITIES2. WORK EXPERIENCE3. A PAYCHECK4. LESS JUVENILE CRIME5. A MORE EXPERIENCED YOUTH WORKFORCEHERES WHERE YOU CAN HELP MANY OF OUR FACEBOOK AND PUBLIC SUPPORTERS HAVE A HEART FOR WHAT FULL CIRCLE IS DOING FOR TEENS, BUT THE IN STORE PRODUCTS WE CARRY ARENT EXCATLY WHAT THEY ARE LOOKING FOR WHEN THEY SHOP. THATS WHY WE NEED YOUR FINANCIAL SUPPORT. WE NEED 2000 SUPPORTERS TO CONTRIBUTE $5 EACH TO HELP THIS SUMMER BE A SUMMER FULL OF WORK LEARN EARN FUN AND GIVING EXPERIENCES. NEGATIVELY OR WASTEFUL WE SPEND $5 ON ARMOR ALL TO MAKE OUR RIDES LOOK NICE AND AFTER A FEW SPINS OF THE WHEEL OR A LITTLE RAIN THE SHINE IS GONE.  $5 ON A STRACH OFF WITH ONLY A 1 IN MILLION ODDS OF WINNING $5 ON SWISHER SWEETS POM POM CIGARILLO IN A WEEKPOSITIVELY WE SPEND $5 ON A LUNCH PLATE WHICH IS A GREAT INVESTMENT THAT GIVES US ENERGY TO PERFORM OUR DAILY TASKS TO PAY BILL AND LIVE. WE SEND $5 A MONTH OR WEEK OVER SEAS TO FIGHT HUNGER GREAT INVESTMENT.  I BELIEVE A $5 CONTRIBUTION INTO FULL CIRCLE 360 YOUTH EMPLOYMENT IN PINE BLUFF AR IS A CAUSE WORTH SUPPORTING WITH $5. WE YOU SUPPORT OUR EFFORT YOU PROVIDE US WITH THE SUPPORT NEED TO GIVES TEENS KNOWLEDGE AND EXPERIENCES THAT WILL BE WITH THEM FOR A LIFETIME. IF YOU BELIEVE THIS BE ONE OF THE 2000 SUPPORTERS WE ARE HOPING WILL ANSWER THE CALL 
+ Read More
Read Latest Update
"
Little Hands of Hope ,"$11,000","$80,000",Charity," April 18, 2013",131,41,MACHIAS,ME,1000,,132,"
                            Kristen Johnson
                            
                            
                                                           
MACHIAS, ME                                
                                                In a small slum on the outsirts of Masaka Town, Uganda, lives the hated, the unloved, the unwanted, the abused....the untouchables of their society. These are the Street Kids. These are our children....Many are so abused in their homes that they run to the streets because living on the streets for these kids is safer than living in their homes. Many are AIDS orphans with no where to go after their parents die except to the streets just hoping to survive. Every day our children face so many threats. They live in unsanitary disease infested places eating from dumpsters.  They have no shelter from the rain and thunder and lightning or wild animals. They sleep alone outside every night with just the stars for their blanket. The face the threat of kidnapping and child sacrifice becasue they have no one to keep them safe and no place of safety to run to....Little Hands of Hope is on a mission to change all of this.
The above is a video of a couple of our street kids searching for scrap to be able to sell to buy a small bottle of water.
The above video is of some of our street kids at the evening meal....Bread is a luxery...It shouldn't be this way.With your help we can feed these children every day, we can build a home where we can take in the most vulnerable children who live out on the streets of Nyendo, we can put the older street kids into a trade school so they can be well equpped for their future, and we can give the younger ones an education so their future will be bright.  With your help these children can know they are wanted and loved so very much.
Above is a video of our land outside of Nyendo where the Little Hands of Hope Children's Home will be built for our street kids. The blue prints are complete and ready to go. Building the home will cost $50,000 and it will be able to house 30 of our most vulnerable children. 
Little Hands of Hope's mission starts with bringing hope...starting with a full belly to these precious little ones. Sometimes, the little we can do doesn't seem like it matters very much...but to that one child it changes everything...So please, come and join us bringing hope ... starting with a full belly. http://www.littlehandsofhope.com/
+ Read More
Read Latest Update
"
8th Annual Miles for Matias,"$2,124","$3,500",Charity," August 3, 2016",56,1,BINGHAMTON,NY,135000,,1,"
                            Katrina Hua
                            
                            
                                                           
BINGHAMTON, NY                                
                        Miles for Matias is an annual walk hosted by the Theta Kappa Chapter of Binghamton University of Alpha Phi Omega in honor of a late Brother, Tom Matias. Before Tom passed he cared greatly about the research thatThe Lourie Center for Pediatric MS and Stony Brook Children's Hospital did. And in his honor, for the past 8 years we have done a walk. Raising money and awareness for the disease.Multiple Sclerosis is a neurodegenerative disease where the bodies white blood cells attack the central nervous systemcausing the myelin sheath of the nerves to degrade and scar, leading to a series of symptoms.Imagine suffering from this disease, now imagine having topower through itas a kid. This disease is life changing and even more so when it is on set at an early age.All of the proceeds of the walk will go directly to the Lourie Center to fund their research and treatment at their facility at Stony Brook Children's.Here is the registration if you plan on attending the event, and also the facebook event !If you plan on attending the eventwill begin at 1pm on Sunday September 25th, 2016 on the Hinman Quad and will cost $5 for registration.
                    
+ Read More
Read Latest Update
"
SpecDrum: World Culture Education,"$8,259",$56.40,Charity," July 31, 2016",71,1,Ferguson,MO,775000,1,12,"
                            Matthew Henry
                            
                            
                                                           
Ferguson, MO                                
This educational campaign offers a groundbreaking solution to the turmoil and separation impacting our society. If people are traversing our educational system and coming out on the other side racist, sexist, xenophobic, classist, or homophobic, then they arent getting enough information about the world in which they live. Something needs to change. I believe an authentic and lasting difference can be made through long term world music and culture study. Honest and true life education. Goal oriented commitment.
I offer my community outreach and education initiative: SpecDrum.
We need to reach young people from all demographics, classes, and backgrounds, and provide them with culture rich opportunities that enhance their education and character development. We need to immerse them in an environment that is dependent on everyone equally - dependent upon one another. Benefits of SpecDrum include:
Life skills: Students who participate learn invaluable lessons in teamwork, leadership, and communication.Acceptance: Students are immersed in a positive, driven atmosphere with other students whom they wouldnt normally be connected to or see as a peer.Self expression: Students learn to express their creativity comfortably at a young age, which is crucial to accepting the creative expression of others.Team building: No one can succeed alone; students learn the importance of function as the part of a larger team to achieve goals together.
People who have studied world music and culture are some of the most accepting, talented, and understanding people I know. For two decades, I've seen how all-inclusive drumming events can break the barriers of race and wealth, and bring people joy! My only regret is that these events are few and far between, and not a continuous part of young peoples lives on a regular basis.
SpecDrum is a not-for-profit organization (501c3 pending) offering free, cultural education through drumming as an enrichment to the current pedagogical curriculum. A continual study of world culture through music, year round, not just a once a year presentation in the school gymnasium.
-SpecDrum is a free service to the community. (This funding campaign is for a two year budget)
-Students from any school district in the St. Louis Metropolitanarea will be eligible to apply. (Student applications will be available once funding is secured)
-Initially for grades 8-12. (future expansion to include younger students)
-SpecDrum is an ongoing venture, ideally becoming a part of the community's cultural landscape.
-Transportation to and from rehearsals/performances to be provided as needed. Rehearsals weekly.
-Each student (20-30 initially) will receive an instrument to take home for practice between rehearsals.
-Instruments of the highest quality, hand made in Guinea, West Africa by drum makers who are compensated accordingly; not factory produced instruments.
-Performances will be given at all represented school districts as well as public presentations.
Fortunately, SpecDrum has a home! The Kranzburg Arts Foundation is supporting this endeavor by offering a space for practice and performance in the new .ZACH Performing Arts Incubator and the Kranzburg Arts Center, both of which are in the Grand Center District of St. Louis. That leaves the purchasing of instruments as the second major requirement.
The majority of the funds from this campaign will go towards the purchasing of fifty to sixty instruments (an average cost of $500 each). Also covered in this campaign are protective cases for the instruments, transportation costs, costuming, marketing, guest clinicians from around the world, and operational costs for 1-2 years minimum.
I am happy to offer you something in return for your donation. Below is a basic guideline for contribution. Don't feel that you have to stick to this. This is simply a starting point to give you an idea of what is possible.
$1-50 Thank you!!!!
$50-100 Private lesson with me w/ Skype Option
$100-300 Group lesson, Drumming Workshop
$300-500 Guest artist/clinician/speaker, Drum circle
$500 and up Corporate team building, Series of above events, a SpecDrum Performance just for you!!
Please share this campaign far and widewith lovers of music, community organizers, corporate executives, creative thinkers, youth leaders, educators, music store owners, neighborhood associations, community centers, festival organizers, parents, philanthropists, ANYONE and EVERYONE! We can makeit happen!
For more information, questions, and brainstorming, contact me at:
specdrumstl@gmail.com www.specdrum.orgThank you!
Matthew Henry, SpecDrum Founder Professor of Music Professional Musician Father Brother Son Friend
+ Read More
Read Latest Update
"
Blankets for blessings,"$10,725","$10,000",Charity," February 5, 2016",223,7,BOZEMAN,MT,846000,2,10,"
                            Raising Blessings
                            
                            
                                                           
BOZEMAN, MT                                
                        I started blankets for blessings  after my littlest daughter was diagnosed with some special needs that required a weighted blanket .  After seeing the out rages cost they were to buy I decided to make my own  for her .  They have helped so tremendously but I decided to make weighted blankets for her local therapy center that she goes to, for children that parents could not afford them themselves.  Watching the smiles on the little children's faces as they left the therapy center with their new blanket and knowing how much of a positive  effect it would have on each of those little children started this whole process.  I now have reached out and decided to make blankets for other people across the country  who can not afford to buy the expensive weighted blankets that are being sold online.  The amount of outpouring of love and comments I have received  are a blessing in themselves however I cannot afford to continue to make these without some donations from people that would be willing to help this great cause!  Any donation received would go towards materials and shipping costs so that I can help numerous families in need of these weighted blankets!  Please help me pay it forward and bring blankets to blessings!
                    
+ Read More
Read Latest Update
"
Ypsilanti Thrift Shop New Roof Fund,"$7,130","$10,000",Charity," July 20, 2016",76,2,YPSILANTI,MI,408000,2,11,"
                            June Vance Gordon
                            
                            
                                                           
YPSILANTI, MI                                
                        My name is June Gordon. I am president of theYpsilanti Thrift Shop and I am writing this Go Fund Me pageontheir behalf. We need$24,000to replace our roof. Let me tell you about our organization and how we came to be in this fix.The Ypsilanti Thrift Shop has been a charitable organization in Ypsilanti since 1942. We accept donations and have a store where we sell the things we have been given. Our store operates 6 days a week and is totally staffed with volunteers. In fact, our organization is and has always been 100% volunteer. We have over 100 members who work one or two 4 hour shifts a month. Our goal is to help the poor in our community. Last year we gave away over 70% of what we took in sales. Each month, we give to Meals on Wheels, theHope Clinic, Friends in Deed and The Salvation Army. Any money left after our monthly expenses is dispersed to individuals in the community who go through their social worker to reach us. The money is often usedfor someone's security deposit, an unexpected car repair, funeral expenses, or keeping utilities from being shut off. There is a tremendous need in our community and we are happy that we can help. In 1972, our organization was fortunate to be able to buy the building that we are currently in.This has been beneficial in that we do not have to pay rent. We set aside a savingaccount with $10,000. to cover any building repairs. In retrospect, we should have been putting more into this fund. Our building is over a hundred years old. It is brick,and we had been looking into getting the brick repaired when the roof started to leak. This brings us to where we are today. We need to do brick repair and replace the roof.  Asof our board of directors meeting on July 15, 2016, we decided to temporarily stopgiving money to all of the charities and individuals that I mentioned above.  This was a hard decision to make because the need is so great. We will resume giving once we have our roof money. We are a small business. Saving all the money that we make, it will still take us months before we have the total amount for the roof. One of our members is writing a grant request, but this takes time and we need this roof done before winter. I have talked with banks about a loan and that has not worked out. We have talked with different organizations in the city and have not found any that can help. Times are tough all over.  We even have a ""Donate to our Roof"" container on our counter in the store. Any amount that you can donate to our roof fund will be greatly appreciated. Please help us get back to where we can help our community again. We are a 5013c charitable organization and will send you a receipt for tax purposes if you request it. Our web site is www. http://thriftshopofypsi.org/ Visit our website and look at the pictures of our shop. Our store is located at 14 South Washington Street, Ypsilanti, Mi 48197. You may direct questions to me through this Go Fund Me page. Thank you very much. June Gordon
                    
+ Read More
Read Latest Update
"
FF/PM Daniel V Capuano Memorial ,"$11,280","$12,000",Charity," February 16, 2016",135,7,CHICAGO,IL,921000,,4,"
                            Robert Popovich
                            
                                                            on behalf of Dave DiMaggio
CHICAGO, IL                                
                        Weare coworkers and friends of Chicago FF/PM Daniel V. Capuano. In the morning hours of December 14th, 2015 Danny, our friend, colleague, and member of Tower Ladder 34 lost his life in a line of duty death fighting a warehouse fire on the southeast side of Chicago. Beyond being a courageous fireman, Danwas a selfless manthat was endeared by anyone who came to know him. Hisquick wit and dry humor provided constant comic relief at the firehouse. He was also known and admired for his dedication and love for his wife Julie and three children, Amanda, Andrew, and Nick. Sadly, this is the second time our firehouse has experienced such a huge loss. On December 22, 2010, Corey Ankum, also a member of Tower Ladder 34, lost his life fighting a fire just a few short blocks from the firehouse he servedDue to the generous donations of our friends in the community, we were able to memorialize Coreys sacrifice through the bronzing of his helmet that is displayed with his boots and fire coat in Engine 72's quarters.It is our mission to honor Danny with a similar memorial.  We are seeking donations to meet our $12,000 goal in order tobronzeDanshelmet, bunker pants, and fire boots that will be ondisplay inthe Fallen Firefighter Memorial Hallway at the Quinn Fire Academy. In addition,a second bronzed helmet and Dan's fire gear will be memorialized next to Corey's at Engine 72.  These memorials at the fire academy and in our firehouse help us keep our fallen brothers alive in our hearts and their families in our thoughts.Any funds received that exceed the payment for the bronzing of items will be donated directly to Dan's family. Your generosity is much appreciated and we welcome everyone who donates to make a visit to Engine 72 to see these wonderfulmemorials tothese brave men.
                    
+ Read More
Read Latest Update
"
US Marines Combat Disabled Veterans,$120,"$15,000",Charity," April 11, 2016",2,5,GRASS VALLEY,CA,37000,,1,"
                            Timothy Voors
                            
                            
                                                           
GRASS VALLEY, CA                                
The official records of our Marine Corp unit, Alpha CUPP* 1/7 and Golf CUPP* 2/5, were declassifiedto the public in 2005 for our years in Vietnam,1970-71 . Of the 29 CUPP Marines we have found, 17 are 100% disabled from combat. We are still looking for another 22 veterans that we only have partial information on.Almost all of theother Marineshave a combat disability ratingwith the US Department of Veterans Affairs(USDVA); we are all combat veterans from Vietnam.What we are asking for are donations of air miles to Hawaiian Airlines -or -American Express points to Hawaiian Airlines, to purchaseairline tickets to attendour reunion.*** please send this message to everyone you know ***We are hoping 30+ Marines will attend the reunionwith their wives(60+ total). We have had four small reunions. You can learn more about us at  www.cuppmarinesvietnam.com The reunion will be held at a military veterans hotel in Hawaii (Hale Koa Hotel  House of the Warrior) and we hope thiswill be ""The Major Reunion"" for our unit. Some of the Marines do not have the financial resources to fund the trip (most are on disability), hence the request for assistance.Each one of us has saved the life ofanotherMarine several times. We were a very close knit group. Wehavenever had a reunion before 2012 (unit declassified in 2005)orwith more than 13 Marines at one time. Our time is running out and we would like to say ""Thank You"" to each other..............................Each 40,000 miles donated will bring one veteran to the reunion round-trip; likewise 80,000 miles brings one coupleto the reunion round trip. Any and all cash donatedwill be used for rooms, dinners,local transportation and even possibly aLuau.Any donated Hawaiian miles are to be transferred to Hawaiian account #328630964, atthis site:  http://hawaiianair.custhelp.com/app/answers/detail/a_id/383/~/share-%2F-transfer-hawaiianmiles-between-accounts... and any American Express points are to be transfered to the same Hawaiian Airlines accout # 328630964 by following this site:  https://rewards.americanexpress.com/myca/loyalty/us/catalog/view/ptlanding/?tier=MR&viewfullsite=y&rfs=1&mrk=3F5FB95B4F8443FDB84A38F6F95F6675&intlink=us-mr-travelhub-transferpoints-seedetailsIf you are a business wewould appreciate Corporate Sponsors to help fund the reunion (money, miles or researchto findthe other 22 vets). Any help is great.......... Write us backThank you, MAHALO / ALOHASemper Fi* CUPP = Combined Unit Pacification ProgramNot - Combined Action Group(CAG)** PLEASE PASS ON, ANY MEANS AVABILE (Facebook, twitter, e-mail, etc.).
+ Read More
Read Latest Update
"
USBA 2020  -AAU Basketball ,$100,"$5,000",Charity," June 27, 2016",1,2,MONROE,OR,45000,,,"
                            Anne Marie Goracke
                            
                                                            on behalf of Larry Lawrence
MONROE, OR                                
                        We are USBA 2020, an AAU basketball team from Oregon. We respectfully requestyour support to help us reach our goal of playing on a national level during high school.We each aspire to a future of playing college level basketball!This wasour first year together and we competed with some of the best teams on the west coast including FOH Seattle, Las Vegas Prospects, Vegas Elite and Utah basketball club. We placed 2ndin the Best of the West tournament in Yakima, Washington. We earned1st place in the Jam On It tournament in Reno, Nevada.Our spring season was very short and was funded by family members. Looking forward to amuch more ambitious tournament season in 2017, we have begun doing work for donations locally and are branching out to include you in our vision. With your generous supportwe could potentiallyattend the following AAU tournaments in addition to some local games.Las Vegas Grand OpeningBest of the WestReno Jam On ItRocky Mtn. ShowcaseLas Vegas LiveSeattle Summer ShowcaseSeattle End of Summer ShootoutEntry fees for thesetournaments range from $200-$600 each. Your donation willhelp cover entry fees and some travel expenses. As we are a non-profit organization operating under the name Oregon Quaxe Basketball Club, all donations are fully tax-deductible.Your help, whether it's donating or sharing this request,really means a lot to us. As we head into our freshman year of high school, we are very focused on keeping our grades up, working to develop our game, building positive and lasting relationships, and working hard to make our dreams come true. Thank you for contributing to our dream.Sincerely,USBA 2020(United States Basketball Academy)
                    
+ Read More
"
HELP US HELP HOMELESS  AND VETERANS,$155,$300,Charity," July 7, 2016",3,2,ARLINGTON,TX,12000,,,"
                            Lester W Collins III
                            
                            
                                                           
ARLINGTON, TX                                
-CLICK HERE-Serving Those Who Serve Hi we are Lester and Selena Collins. We are raising $300 to go to Fort Hood, Texas to help veterans and homeless Americans in need. We are a part of a church youth group that regularly does outreach and service in the community. Our deadline to raise the money is Saturday and any help is much appreciated. Your donation will not only help us in getting to Fort Hood, it will directly bless the lives of veterans that sacrificed for this country.
                    
+ Read More
"
Help us help Children,$675,"$2,500",Charity," November 18, 2013",7,34,SANDERSVILLE,GA,40000,2,3,"
                                    SP
                                
                            Sophie Parker
                            
                            
                                                           
SANDERSVILLE, GA                                
                        We have raised close to $650.00 so far. We are working on raising this money in order to pay for fees to become a 501(c) 3 non profit. This is lightning, he is one of our rescue horses that we will be using to help abused children get therapy. We currently have nine horses, when we first started we had two. Over the last several months the amount of starving andabusedhorses coming to us has been crazy.
                    
+ Read More
Read Latest Update
"
Help Us Raise Money for Toys For Tots,$420,"$1,500",Charity," March 11, 2014",5,30,SPRINGDALE,AR,49000,,8,"
                            Kendall Wilson
                            
                            
                                                           
SPRINGDALE, AR                                
                        Hi!Thanks for visiting my Campaign.My name is Kendall and I am working with a fellow Car Club Member to raise money that will be used to purchase Toys For Tots. We are having a Camaro Fest in Eureka Springs Arkansas on SaturdayMay 17th that is open to all Generation's of Camaros.All money raised will help purchase new toy's for the Toys For Tots Program.Thank You for Your Support!
                    
+ Read More
Read Latest Update
"
